customer_id,age,income,employment_type,education,marital_status,region,credit_score,loan_amount,tenure_years,existing_loans,default
C00382,45,686796,Self-Employed,Graduate,Married,South,735,1288489,2,0,0
C00383,42,393370,Salaried,Graduate,Single,East,697,430665,10,1,0
C00384,42,180173,Salaried,Graduate,Married,North,658,758029,20,1,0
C00385,62,418949,Salaried,Graduate,Married,Central,605,716205,1,0,1
C00386,26,179324,Business,Not Graduate,Single,East,564,1789995,10,0,0
C00387,35,499881,Salaried,Graduate,Married,Central,682,1116970,20,2,0
C00388,63,711931,Self-Employed,Not Graduate,Single,West,544,930425,10,0,0
C00389,57,283849,Self-Employed,Not Graduate,Married,Central,560,1275554,1,1,1
C00390,53,837645,Business,Not Graduate,Married,East,753,1157908,1,0,0
C00391,28,646464,Self-Employed,Graduate,Single,East,821,1266953,1,0,1
C00392,64,761401,Self-Employed,Graduate,Single,South,685,1141204,5,0,0
C00393,64,481809,Salaried,Not Graduate,Married,Central,749,857784,15,0,0
C00394,25,283015,Self-Employed,Graduate,Married,West,627,1578474,15,0,0
C00395,59,628673,Salaried,Graduate,Married,South,529,919403,20,1,0
C00396,24,334011,Business,Graduate,Single,South,705,1150569,1,0,1
C00397,26,466516,Salaried,Not Graduate,Single,West,701,1269034,20,0,0
C00398,52,409581,Salaried,Graduate,Married,South,656,939459,15,1,0
C00399,50,733889,Business,Graduate,Single,West,628,1024128,10,0,0
C00400,55,614550,Salaried,Not Graduate,Married,North,736,500281,1,0,0
C00401,60,426661,Business,Not Graduate,Single,South,561,956644,2,0,1
C00402,36,183831,Business,Graduate,Married,East,580,528720,1,2,1
C00403,33,332417,Business,Graduate,Single,North,559,556357,1,1,1
C00404,62,607374,Salaried,Graduate,Married,South,657,1107115,15,0,0
C00405,50,501846,Salaried,Graduate,Married,West,552,182335,20,0,0
C00406,39,224931,Business,Not Graduate,Married,North,588,1505097,3,1,1
C00407,37,196228,Business,Not Graduate,Single,North,586,1938825,10,0,0
C00408,39,483100,Salaried,Not Graduate,Single,East,626,991902,15,0,1
C00409,48,274944,Salaried,Graduate,Single,South,516,1338886,20,0,0
C00410,46,287115,Salaried,Not Graduate,Married,South,657,1065120,20,2,0
C00411,57,598794,Business,Not Graduate,Married,West,762,1305449,10,2,0
C00412,46,759949,Salaried,Not Graduate,Married,North,662,1409827,20,0,0
C00413,43,315585,Salaried,Not Graduate,Single,East,788,999656,2,0,1
C00414,29,433591,Self-Employed,Not Graduate,Married,West,770,536476,5,0,0
C00415,32,427876,Salaried,Graduate,Single,West,719,998128,3,0,0
C00416,21,410901,Business,Not Graduate,Single,East,656,965672,2,0,1
C00417,21,450570,Salaried,Graduate,Married,South,652,1460375,2,0,1
C00418,54,621831,Salaried,Graduate,Single,East,718,630420,10,1,0
C00419,52,326679,Salaried,Not Graduate,Married,South,614,155494,3,0,0
C00420,45,222709,Salaried,Graduate,Married,Central,480,1937987,10,0,0
C00421,60,946479,Salaried,Graduate,Married,North,694,1943021,5,1,0
C00422,21,722331,Salaried,Not Graduate,Married,East,548,1324573,20,0,0
C00423,36,269241,Salaried,Not Graduate,Single,West,563,638085,10,0,0
C00424,59,470256,Business,Not Graduate,Married,South,650,1150374,1,2,1
C00425,25,697191,Salaried,Not Graduate,Single,North,641,1770586,10,0,0
C00426,42,619748,Business,Not Graduate,Single,North,522,1517806,20,0,0
C00427,49,544653,Self-Employed,Not Graduate,Married,East,664,1699285,1,0,1
C00428,23,409789,Salaried,Graduate,Married,West,736,1368154,2,2,0
C00429,32,962497,Salaried,Graduate,Single,East,548,866460,5,1,0
C00430,46,488642,Salaried,Graduate,Single,West,764,1689422,20,2,0
C00431,36,350904,Salaried,Graduate,Married,Central,509,1909339,15,1,0
C00432,57,654733,Salaried,Not Graduate,Single,East,840,117573,1,0,0
C00433,42,461956,Salaried,Graduate,Married,South,612,703761,5,1,0
C00434,49,517833,Self-Employed,Not Graduate,Single,East,663,517508,10,0,0
C00435,34,484763,Self-Employed,Graduate,Single,East,479,1089970,15,1,0
C00436,48,553241,Salaried,Graduate,Married,Central,644,1275974,10,0,0
C00437,25,284843,Salaried,Graduate,Married,Central,670,395123,20,0,0
C00438,50,230268,Self-Employed,Not Graduate,Married,East,642,1067232,2,1,1
C00439,25,843537,Salaried,Graduate,Married,West,599,840555,20,1,0
C00440,32,495000,Business,Graduate,Single,Central,564,328747,20,0,0
C00441,36,625859,Self-Employed,Not Graduate,Married,Central,751,378085,20,0,0
C00442,46,200407,Business,Graduate,Single,West,652,92597,10,1,0
C00443,46,714978,Salaried,Graduate,Married,North,788,1817174,1,0,1
C00444,41,349875,Business,Graduate,Married,Central,602,920670,2,0,1
C00445,59,307798,Self-Employed,Graduate,Single,Central,610,485935,5,1,0
C00446,56,429974,Self-Employed,Not Graduate,Single,West,723,1845722,2,0,1
C00447,53,284904,Salaried,Graduate,Married,West,503,1402471,5,0,0
C00448,50,442068,Salaried,Not Graduate,Single,East,540,136978,3,0,0
C00449,57,416086,Business,Graduate,Married,East,748,1378413,1,0,1
C00450,43,712958,Self-Employed,Not Graduate,Single,North,544,1581333,1,0,1
C00451,30,874148,Salaried,Graduate,Single,North,486,1267345,5,0,0
C00452,25,861716,Salaried,Graduate,Single,North,818,406668,10,1,0
C00453,56,159686,Salaried,Graduate,Single,South,524,410013,15,2,0
C00454,54,290446,Self-Employed,Graduate,Married,West,666,735352,10,1,0
C00455,51,158943,Self-Employed,Not Graduate,Married,Central,656,1424545,3,0,1
C00456,30,258565,Salaried,Graduate,Married,West,397,714882,5,2,1
C00457,39,330286,Salaried,Graduate,Single,West,625,1491195,3,1,1
C00458,52,532188,Salaried,Graduate,Married,North,690,1930414,5,0,1
C00459,21,350119,Salaried,Not Graduate,Single,West,681,288078,3,0,0
C00460,25,354537,Salaried,Not Graduate,Married,South,731,1338716,5,2,0
C00461,24,480121,Salaried,Not Graduate,Single,Central,615,1766057,1,0,1
C00462,36,205009,Salaried,Graduate,Married,North,714,1746235,3,0,1
C00463,44,303347,Business,Graduate,Married,East,587,1506011,3,2,1
C00464,36,352709,Self-Employed,Graduate,Single,Central,523,838049,5,0,0
C00465,22,403898,Business,Not Graduate,Single,East,533,93016,2,0,0
C00466,48,458002,Salaried,Not Graduate,Married,East,518,493888,2,0,0
C00467,52,869168,Business,Graduate,Single,West,740,1384996,1,1,1
C00468,47,665804,Self-Employed,Graduate,Married,Central,513,1853823,10,1,0
C00469,40,312953,Salaried,Graduate,Married,South,674,1432960,10,0,0
C00470,44,393329,Salaried,Not Graduate,Married,West,626,942724,1,0,1
C00471,32,381456,Self-Employed,Not Graduate,Married,East,640,1285383,10,2,0
C00472,55,351031,Business,Graduate,Single,Central,772,1640823,15,0,0
C00473,53,500134,Salaried,Not Graduate,Single,West,610,1651386,15,0,0
C00474,53,191587,Salaried,Not Graduate,Single,Central,705,1547879,15,0,0
C00475,63,657579,Self-Employed,Graduate,Married,North,653,1501745,20,1,0
C00476,57,947988,Business,Graduate,Married,South,636,76567,20,0,0
C00477,32,391825,Self-Employed,Graduate,Married,South,856,1552315,15,1,0
C00478,23,388398,Salaried,Graduate,Married,South,520,1161284,5,0,0
C00479,21,474809,Salaried,Graduate,Married,East,766,176206,2,0,0
C00480,53,699921,Salaried,Graduate,Married,East,709,596848,1,1,0
C00481,60,382340,Business,Graduate,Single,South,606,1681254,5,0,0
C00482,30,673521,Self-Employed,Graduate,Married,Central,796,1748636,15,1,0
C00483,63,551183,Self-Employed,Graduate,Married,North,483,511365,1,2,1
C00484,64,1280453,Salaried,Graduate,Single,East,603,1004164,2,1,0
C00485,49,381590,Business,Graduate,Single,West,541,1405824,10,1,0
C00486,33,181824,Self-Employed,Graduate,Single,West,687,1680669,5,1,1
C00487,32,232158,Business,Graduate,Married,East,549,286109,2,1,0
C00488,51,444794,Self-Employed,Graduate,Married,South,688,545951,1,0,0
C00489,22,702602,Business,Graduate,Single,Central,633,1385216,3,2,0
C00490,55,329842,Business,Not Graduate,Married,North,606,1837237,5,2,0
C00491,43,398746,Salaried,Graduate,Single,West,684,141257,20,0,0
C00492,37,602100,Business,Graduate,Married,East,625,1102091,1,1,1
C00493,46,286543,Salaried,Not Graduate,Married,Central,552,578742,1,0,1
C00494,28,336020,Self-Employed,Graduate,Married,South,900,287145,20,0,0
C00495,49,261587,Business,Graduate,Single,North,606,72873,2,0,0
C00496,46,751782,Salaried,Graduate,Married,North,450,1958928,1,0,1
C00497,30,885362,Self-Employed,Graduate,Single,West,574,1374447,5,0,0
C00498,46,217349,Self-Employed,Graduate,Married,West,535,1751240,15,0,1
C00499,54,414992,Self-Employed,Graduate,Married,East,724,643358,20,0,0
C00500,61,833397,Business,Not Graduate,Married,North,678,1984067,5,0,1
C00501,27,529354,Self-Employed,Graduate,Married,South,685,1747428,20,3,0
C00502,24,354989,Business,Not Graduate,Married,South,616,278497,1,1,1
C00503,31,220626,Salaried,Not Graduate,Married,East,624,691501,2,0,1
C00504,49,743277,Salaried,Not Graduate,Single,North,616,755339,5,1,0
C00505,56,520336,Salaried,Graduate,Single,West,642,1648329,3,1,0
C00506,45,228012,Self-Employed,Graduate,Married,South,725,1283548,15,0,0
C00507,41,755738,Salaried,Not Graduate,Single,Central,680,634087,20,2,1
C00508,56,215306,Self-Employed,Graduate,Married,East,695,560237,10,1,0
C00509,30,400625,Salaried,Graduate,Married,South,694,670417,2,0,0
C00510,57,392747,Self-Employed,Graduate,Married,Central,729,1513122,2,0,0
C00511,29,916458,Salaried,Graduate,Married,Central,675,1762238,10,0,0
C00512,44,393379,Self-Employed,Graduate,Married,South,682,1057470,10,0,0
C00513,55,392743,Self-Employed,Graduate,Single,East,756,419432,5,0,0
C00514,55,239573,Business,Graduate,Married,Central,590,293761,1,3,0
C00515,56,331645,Self-Employed,Graduate,Married,Central,572,1040221,1,0,1
C00516,38,306268,Self-Employed,Not Graduate,Married,North,543,292821,3,1,1
C00517,59,313529,Business,Graduate,Single,North,666,1111451,15,2,0
C00518,52,443666,Self-Employed,Graduate,Married,North,483,1650083,20,1,0
C00519,44,147948,Salaried,Graduate,Single,Central,691,872614,1,1,1
C00520,43,224223,Business,Not Graduate,Single,Central,640,1834477,3,0,1
C00521,52,420854,Self-Employed,Graduate,Married,East,752,485485,3,2,0
C00522,57,467224,Salaried,Graduate,Single,West,589,391925,2,0,0
C00523,32,398297,Self-Employed,Graduate,Married,North,631,1105033,2,3,1
C00524,33,434365,Business,Graduate,Married,West,750,974253,15,2,0
C00525,43,368021,Business,Graduate,Single,North,774,1131640,5,0,0
C00526,45,438744,Business,Not Graduate,Married,North,588,1738120,10,0,0
C00527,55,537865,Salaried,Graduate,Single,East,666,934729,10,2,0
C00528,61,536171,Salaried,Graduate,Married,East,676,1857523,15,0,0
C00529,50,324476,Salaried,Graduate,Single,South,683,1308303,3,0,1
C00530,37,667832,Salaried,Graduate,Single,North,626,210353,15,0,0
C00531,40,474823,Business,Not Graduate,Married,North,765,1880927,10,0,0
C00532,45,770269,Salaried,Not Graduate,Married,North,479,1335463,3,0,1
C00533,42,843059,Self-Employed,Graduate,Married,East,612,475037,10,1,0
C00534,33,231138,Self-Employed,Not Graduate,Single,North,690,809129,5,1,1
C00535,39,300570,Self-Employed,Graduate,Single,South,691,992151,2,2,1
C00536,56,638001,Salaried,Graduate,Married,Central,771,1692782,2,2,1
C00537,32,209148,Salaried,Graduate,Married,South,757,1311633,3,1,1
C00538,61,838256,Salaried,Graduate,Single,Central,624,526015,15,2,0
C00539,39,378985,Salaried,Graduate,Married,East,766,926611,10,0,0
C00540,32,573070,Business,Not Graduate,Single,West,585,387088,1,0,1
C00541,29,419838,Business,Graduate,Single,East,733,1187718,5,0,0
C00542,27,236434,Salaried,Graduate,Married,West,812,77603,10,0,0
C00543,48,711403,Business,Not Graduate,Single,Central,759,1931466,20,0,1
C00544,34,1525488,Salaried,Graduate,Single,West,659,120605,1,1,0
C00545,51,350896,Self-Employed,Not Graduate,Single,Central,620,1380343,5,1,1
C00546,39,382673,Salaried,Graduate,Married,West,512,618728,5,0,0
C00547,36,134309,Self-Employed,Graduate,Single,Central,677,1967435,2,0,1
C00548,25,812747,Salaried,Not Graduate,Married,West,549,405970,3,0,0
C00549,55,666832,Salaried,Not Graduate,Married,Central,578,339604,10,0,0
C00550,32,202800,Salaried,Graduate,Single,South,542,264117,5,0,0
C00551,45,174695,Salaried,Graduate,Married,North,608,1836741,10,2,1
C00552,41,184028,Self-Employed,Graduate,Married,South,647,1565303,5,1,1
C00553,56,591446,Salaried,Graduate,Single,East,674,1208949,15,1,0
C00554,43,618619,Self-Employed,Not Graduate,Single,West,595,1365590,2,0,1
C00555,36,291997,Self-Employed,Graduate,Single,Central,746,1117485,3,0,0
C00556,59,553859,Self-Employed,Graduate,Married,South,631,1369837,1,0,1
C00557,62,475201,Self-Employed,Not Graduate,Married,South,579,299975,1,2,1
C00558,59,375017,Salaried,Not Graduate,Single,Central,670,1952482,15,0,0
C00559,34,684599,Self-Employed,Graduate,Married,West,826,668214,20,1,0
C00560,51,257243,Business,Graduate,Married,East,680,487538,2,2,0
C00561,25,741471,Self-Employed,Graduate,Single,East,617,177463,5,2,0
C00562,55,318750,Self-Employed,Not Graduate,Married,East,512,1200112,2,0,1
C00563,43,986275,Self-Employed,Graduate,Single,Central,630,856560,3,2,0
C00564,49,281422,Salaried,Graduate,Married,South,671,1350557,1,1,1
C00565,63,377676,Self-Employed,Graduate,Single,East,615,1589109,10,0,0
C00566,31,454232,Business,Graduate,Married,South,500,1429721,1,0,1
C00567,38,452952,Salaried,Graduate,Single,East,573,836872,20,1,0
C00568,32,551762,Business,Graduate,Married,East,780,230685,20,0,0
C00569,29,248064,Salaried,Graduate,Single,West,779,1746355,20,0,0
C00570,30,435047,Salaried,Graduate,Married,Central,570,1595851,20,1,0
C00571,64,470786,Business,Not Graduate,Single,West,710,1249195,3,0,0
C00572,37,348892,Business,Graduate,Single,South,543,1704526,5,2,1
C00573,58,530633,Business,Graduate,Single,South,776,810416,2,1,0
C00574,27,241381,Business,Graduate,Single,Central,672,1098581,1,0,1
C00575,33,381969,Salaried,Graduate,Married,East,735,1332728,20,1,0
C00576,60,315232,Self-Employed,Graduate,Married,Central,495,1367758,1,0,1
C00577,62,382489,Salaried,Graduate,Married,East,710,1891422,20,0,0
C00578,29,848449,Salaried,Graduate,Married,North,649,1579451,10,2,0
C00579,47,855896,Salaried,Graduate,Single,North,726,1954514,2,1,1
C00580,22,783626,Self-Employed,Graduate,Single,Central,732,913018,10,0,0
C00581,25,359325,Salaried,Not Graduate,Married,North,655,1494398,10,1,0
C00582,49,665589,Business,Graduate,Married,North,595,852914,20,0,0
C00583,57,465358,Self-Employed,Graduate,Married,South,720,804189,5,1,0
C00584,58,451583,Salaried,Not Graduate,Single,East,644,1301521,1,1,1
C00585,39,427276,Self-Employed,Not Graduate,Single,North,571,1656812,15,0,0
C00586,28,976068,Salaried,Graduate,Single,West,567,1450707,2,0,0
C00587,21,818007,Salaried,Graduate,Single,South,517,272873,5,1,0
C00588,42,618593,Business,Graduate,Married,East,604,272322,15,0,0
C00589,37,409775,Salaried,Graduate,Single,South,749,70875,5,0,0
C00590,27,450359,Business,Graduate,Married,West,666,1373777,20,0,0
C00591,45,561717,Self-Employed,Graduate,Married,East,602,82400,20,0,0
C00592,24,349855,Self-Employed,Graduate,Married,Central,722,514674,5,1,0
C00593,56,674847,Self-Employed,Graduate,Married,Central,575,118607,3,2,0
C00594,26,292271,Salaried,Not Graduate,Single,South,658,1972569,3,3,1
C00595,51,527724,Salaried,Graduate,Married,Central,633,1388223,5,2,1
C00596,39,157885,Salaried,Graduate,Single,East,720,1515557,3,0,1
C00597,64,345318,Salaried,Not Graduate,Married,West,508,1199672,2,2,1
C00598,59,1126870,Salaried,Graduate,Single,West,573,1086970,1,1,1
C00599,47,705234,Business,Not Graduate,Married,Central,502,1669476,15,0,0
C00600,30,882894,Salaried,Not Graduate,Single,North,626,934750,20,1,0
C00601,46,327653,Self-Employed,Graduate,Single,North,759,1360114,2,1,1
C00602,39,463563,Salaried,Graduate,Married,North,604,134335,1,1,0
C00603,59,787718,Salaried,Graduate,Married,Central,604,413133,3,1,0
C00604,23,588241,Salaried,Not Graduate,Married,Central,728,667300,15,0,0
C00605,33,556184,Self-Employed,Not Graduate,Married,Central,746,131748,2,1,0
C00606,48,921503,Salaried,Graduate,Married,East,642,736779,10,1,0
C00607,40,277006,Salaried,Graduate,Single,North,711,1163771,20,0,0
C00608,48,407213,Self-Employed,Graduate,Married,South,553,779055,5,0,1
C00609,28,200919,Self-Employed,Graduate,Married,East,774,1712710,20,1,0
C00610,61,270276,Salaried,Not Graduate,Married,East,843,676692,1,1,1
C00611,59,717396,Self-Employed,Not Graduate,Married,Central,696,351286,1,0,1
C00612,21,292784,Self-Employed,Graduate,Married,Central,462,835608,10,0,0
C00613,23,615989,Self-Employed,Graduate,Married,East,599,1170116,10,0,0
C00614,33,933147,Salaried,Graduate,Married,Central,705,1792225,5,1,0
C00615,48,408369,Salaried,Graduate,Married,North,612,1437668,3,0,1
C00616,45,559018,Salaried,Not Graduate,Married,East,764,1943959,20,0,0
C00617,53,618152,Business,Not Graduate,Married,East,702,1110331,2,1,0
C00618,58,255333,Salaried,Graduate,Single,East,586,1875779,2,2,1
C00619,26,335238,Business,Graduate,Single,Central,652,1478705,2,0,1
C00620,64,281630,Salaried,Not Graduate,Single,East,569,1707417,3,2,1
C00621,52,347484,Salaried,Graduate,Married,South,633,184962,20,0,0
C00622,41,610632,Salaried,Graduate,Single,South,600,1979384,20,1,0
C00623,36,338460,Salaried,Graduate,Married,North,755,306760,5,0,0
C00624,41,435469,Business,Graduate,Married,East,840,1115751,2,2,0
C00625,31,276756,Business,Graduate,Married,East,521,902119,1,0,1
C00626,57,768264,Self-Employed,Graduate,Single,Central,476,921415,1,0,1
C00627,56,346175,Self-Employed,Graduate,Single,West,627,531503,1,3,1
C00628,55,877946,Self-Employed,Graduate,Married,West,513,800071,10,0,0
C00629,39,454711,Business,Not Graduate,Married,East,654,1778224,10,1,0
C00630,40,234884,Salaried,Graduate,Married,North,717,96629,3,1,0
C00631,38,409641,Self-Employed,Graduate,Married,South,784,1739643,2,0,0
C00632,61,274237,Self-Employed,Graduate,Married,East,668,1277448,10,1,0
C00633,34,576774,Business,Graduate,Single,East,632,742727,1,1,1
C00634,35,393323,Business,Not Graduate,Married,North,471,1569546,10,1,0
C00635,51,476129,Business,Graduate,Married,North,652,1429233,20,0,0
C00636,21,374666,Self-Employed,Graduate,Single,West,656,1705626,1,0,1
C00637,23,344584,Salaried,Graduate,Married,East,707,1258670,2,0,1
C00638,36,285463,Salaried,Not Graduate,Married,East,586,1823265,20,0,0
C00639,43,644545,Self-Employed,Graduate,Single,Central,610,1026918,3,1,0
C00640,31,409249,Self-Employed,Not Graduate,Married,South,516,1156517,5,0,0
C00641,32,383996,Salaried,Not Graduate,Married,Central,443,1404193,5,0,0
C00642,30,404660,Salaried,Not Graduate,Married,Central,550,760958,20,1,0
C00643,52,325954,Salaried,Not Graduate,Single,South,508,1114616,1,0,1
C00644,36,384574,Business,Graduate,Single,East,680,1168382,10,2,0
C00645,28,485305,Salaried,Graduate,Single,West,603,1767222,10,1,0
C00646,58,277794,Self-Employed,Graduate,Single,South,601,250211,1,0,1
C00647,32,296496,Salaried,Graduate,Single,North,561,686364,2,1,0
C00648,44,822602,Salaried,Graduate,Married,East,359,105916,20,1,0
C00649,48,375780,Business,Not Graduate,Married,South,785,722960,1,0,1
